id,error_message,error_code,occurred_at,user_id,ip_address,url,http_method,user_agent,stack_trace
76,Item not available in stock,404,2023-10-26 19:59:23.101284,193,204.115.179.66,https://www.apparentintelligence.com/product-detail,POST,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.01; Trident/4.1),"Traceback (most recent call last):
  File ""/app/account.py"", line 481, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
77,User authentication failed,401,2023-10-26 22:19:29.101284,1,62.22.51.249,https://www.apparentintelligence.com/account,GET,Opera/8.72.(X11; Linux i686; ber-MA) Presto/2.9.165 Version/11.00,"Traceback (most recent call last):
  File ""/app/cart.py"", line 156, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
78,Item not available in stock,404,2023-10-27 06:46:31.101284,96,140.181.212.50,https://www.apparentintelligence.com/product-detail,PUT,Opera/9.36.(X11; Linux i686; th-TH) Presto/2.9.181 Version/12.00,"Traceback (most recent call last):
  File ""/app/product-listing.py"", line 154, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
79,Failed to add item to wishlist,500,2023-10-27 14:11:47.101284,30,204.53.233.44,https://www.apparentintelligence.com/wishlist,DELETE,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/531.36.4 (KHTML, like Gecko) Version/5.1 Safari/531.36.4","Traceback (most recent call last):
  File ""/app/login.py"", line 411, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
80,Failed to add item to wishlist,500,2023-10-27 19:27:15.101284,92,104.180.128.120,https://www.apparentintelligence.com/wishlist,POST,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.0),"Traceback (most recent call last):
  File ""/app/search.py"", line 188, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
81,Failed to add item to wishlist,500,2023-10-27 22:16:08.101284,130,133.251.110.117,https://www.apparentintelligence.com/wishlist,POST,Opera/9.13.(Windows 98; Win 9x 4.90; km-KH) Presto/2.9.190 Version/10.00,"Traceback (most recent call last):
  File ""/app/cart.py"", line 414, in <module>
    raise Exception('User session expired')
Exception: User session expired"
82,Failed to add item to wishlist,500,2023-10-28 06:57:46.101284,3,207.8.38.137,https://www.apparentintelligence.com/wishlist,PUT,Opera/8.96.(Windows NT 6.1; cs-CZ) Presto/2.9.189 Version/12.00,"Traceback (most recent call last):
  File ""/app/cart.py"", line 321, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
83,User authentication failed,401,2023-10-28 07:51:18.101284,176,210.33.131.243,https://www.apparentintelligence.com/login,GET,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/3.1),"Traceback (most recent call last):
  File ""/app/login.py"", line 314, in <module>
    raise Exception('Item not available in stock')
Exception: Item not available in stock"
84,Failed to load order history,500,2023-10-28 08:18:36.101284,141,198.109.141.199,https://www.apparentintelligence.com/order-history,DELETE,Opera/8.43.(X11; Linux i686; apn-IN) Presto/2.9.178 Version/12.00,"Traceback (most recent call last):
  File ""/app/wishlist.py"", line 166, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
85,Failed to load product details,500,2023-10-28 11:44:39.101284,87,217.19.23.192,https://www.apparentintelligence.com/product-listing,GET,Mozilla/5.0 (Android 2.3.5; Mobile; rv:65.0) Gecko/65.0 Firefox/65.0,"Traceback (most recent call last):
  File ""/app/cart.py"", line 19, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
86,Failed to load order history,500,2023-10-28 15:42:43.101284,51,215.201.35.36,https://www.apparentintelligence.com/order-history,GET,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/41.0.822.0 Safari/536.2","Traceback (most recent call last):
  File ""/app/order-history.py"", line 424, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
87,Failed to load product details,500,2023-10-29 02:44:34.101284,135,69.18.204.226,https://www.apparentintelligence.com/product-listing,PUT,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/13.7b4561.0 Mobile/26A223 Safari/534.0","Traceback (most recent call last):
  File ""/app/product-detail.py"", line 407, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
88,Failed to load checkout page,503,2023-10-29 03:45:31.101284,57,162.233.132.204,https://www.apparentintelligence.com/checkout,GET,Mozilla/5.0 (Android 2.2.3; Mobile; rv:49.0) Gecko/49.0 Firefox/49.0,"Traceback (most recent call last):
  File ""/app/product-listing.py"", line 65, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
89,User authentication failed,401,2023-10-29 07:23:46.101284,107,34.53.51.112,https://www.apparentintelligence.com/login,POST,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 4.0; Trident/5.0),"Traceback (most recent call last):
  File ""/app/search.py"", line 420, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
90,User session expired,401,2023-10-29 11:23:27.101284,8,187.217.253.73,https://www.apparentintelligence.com/login,PUT,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/19.0.816.0 Safari/536.0","Traceback (most recent call last):
  File ""/app/login.py"", line 151, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
91,User authentication failed,401,2023-10-29 12:26:10.101284,86,204.198.77.109,https://www.apparentintelligence.com/account,GET,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/5.1),"Traceback (most recent call last):
  File ""/app/product-listing.py"", line 491, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
92,User authentication failed,401,2023-10-29 14:51:30.101284,111,175.65.71.41,https://www.apparentintelligence.com/account,POST,Mozilla/5.0 (Windows NT 5.2; yue-HK; rv:1.9.0.20) Gecko/2012-03-01 17:38:52 Firefox/3.6.1,"Traceback (most recent call last):
  File ""/app/product-detail.py"", line 397, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
93,User session expired,401,2023-10-29 22:06:07.101284,165,84.59.194.52,https://www.apparentintelligence.com/login,GET,"Mozilla/5.0 (Linux; Android 2.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/59.0.877.0 Safari/536.2","Traceback (most recent call last):
  File ""/app/order-history.py"", line 135, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
94,User session expired,401,2023-10-30 01:31:33.101284,68,200.254.135.254,https://www.apparentintelligence.com/login,PUT,Opera/9.61.(Windows NT 5.2; mhr-RU) Presto/2.9.164 Version/11.00,"Traceback (most recent call last):
  File ""/app/product-listing.py"", line 338, in <module>
    raise Exception('Item not available in stock')
Exception: Item not available in stock"
95,Cart update failed,400,2023-10-30 12:25:56.101284,157,181.11.57.189,https://www.apparentintelligence.com/cart,POST,Opera/8.93.(X11; Linux x86_64; th-TH) Presto/2.9.164 Version/12.00,"Traceback (most recent call last):
  File ""/app/checkout.py"", line 480, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
96,Item not available in stock,404,2023-10-30 15:59:01.101284,156,197.191.29.254,https://www.apparentintelligence.com/product-detail,POST,"Mozilla/5.0 (Linux; Android 4.4.2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/46.0.851.0 Safari/532.2","Traceback (most recent call last):
  File ""/app/order-history.py"", line 345, in <module>
    raise Exception('Item not available in stock')
Exception: Item not available in stock"
97,Failed to load product details,500,2023-10-30 18:01:22.101284,149,58.172.153.22,https://www.apparentintelligence.com/product-listing,GET,Opera/9.46.(X11; Linux i686; hy-AM) Presto/2.9.186 Version/11.00,"Traceback (most recent call last):
  File ""/app/checkout.py"", line 137, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
98,Cart update failed,400,2023-10-30 19:11:24.101284,96,137.34.79.136,https://www.apparentintelligence.com/cart,GET,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/61.0.876.0 Safari/535.1","Traceback (most recent call last):
  File ""/app/search.py"", line 237, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
99,Failed to add item to wishlist,500,2023-10-30 22:31:23.101284,3,214.239.195.141,https://www.apparentintelligence.com/wishlist,GET,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/531.24.6 (KHTML, like Gecko) Version/5.0.4 Safari/531.24.6","Traceback (most recent call last):
  File ""/app/search.py"", line 361, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
100,Failed to add item to wishlist,500,2023-10-31 04:45:04.101284,62,69.43.96.178,https://www.apparentintelligence.com/wishlist,DELETE,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_8 rv:3.0; lg-UG) AppleWebKit/534.18.1 (KHTML, like Gecko) Version/4.0.4 Safari/534.18.1","Traceback (most recent call last):
  File ""/app/product-detail.py"", line 263, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
101,User authentication failed,401,2023-10-31 17:54:42.101284,173,213.79.236.199,https://www.apparentintelligence.com/account,GET,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/4.1),"Traceback (most recent call last):
  File ""/app/login.py"", line 364, in <module>
    raise Exception('Item not available in stock')
Exception: Item not available in stock"
102,Item not available in stock,404,2023-10-31 18:39:35.101284,127,216.163.190.35,https://www.apparentintelligence.com/product-detail,POST,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/37.0.832.0 Safari/532.2","Traceback (most recent call last):
  File ""/app/product-listing.py"", line 251, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
103,User session expired,401,2023-10-31 21:31:12.101284,200,144.193.187.75,https://www.apparentintelligence.com/login,PUT,Mozilla/5.0 (Windows NT 6.1; crh-UA; rv:1.9.1.20) Gecko/2015-02-23 21:35:06 Firefox/7.0,"Traceback (most recent call last):
  File ""/app/wishlist.py"", line 334, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
104,User authentication failed,401,2023-10-31 23:50:15.101284,141,81.173.113.118,https://www.apparentintelligence.com/login,GET,Opera/9.62.(X11; Linux x86_64; ast-ES) Presto/2.9.168 Version/12.00,"Traceback (most recent call last):
  File ""/app/account.py"", line 499, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
105,Item not available in stock,404,2023-11-01 15:28:46.101284,22,189.205.254.85,https://www.apparentintelligence.com/product-detail,GET,Opera/9.86.(X11; Linux x86_64; si-LK) Presto/2.9.179 Version/10.00,"Traceback (most recent call last):
  File ""/app/search.py"", line 191, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
106,User authentication failed,401,2023-11-01 18:53:38.101284,84,150.165.87.230,https://www.apparentintelligence.com/login,POST,"Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/28.0.806.0 Mobile/48K300 Safari/533.0","Traceback (most recent call last):
  File ""/app/product-listing.py"", line 447, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
107,User authentication failed,401,2023-11-02 03:27:15.101284,176,210.33.131.243,https://www.apparentintelligence.com/account,DELETE,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2021-10-17 12:33:52 Firefox/10.0,"Traceback (most recent call last):
  File ""/app/product-detail.py"", line 466, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
108,Failed to load order history,500,2023-11-02 08:33:20.101284,23,193.26.32.186,https://www.apparentintelligence.com/order-history,GET,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/5.1),"Traceback (most recent call last):
  File ""/app/account.py"", line 271, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
109,User session expired,401,2023-11-02 08:49:51.101284,131,2.164.95.18,https://www.apparentintelligence.com/login,PUT,Mozilla/5.0 (compatible; MSIE 7.0; Windows 95; Trident/3.1),"Traceback (most recent call last):
  File ""/app/order-history.py"", line 385, in <module>
    raise Exception('User session expired')
Exception: User session expired"
110,Item not available in stock,404,2023-11-02 10:08:11.101284,59,222.255.159.85,https://www.apparentintelligence.com/product-detail,PUT,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/3.0),"Traceback (most recent call last):
  File ""/app/product-listing.py"", line 167, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
111,Search query failed,500,2023-11-02 18:18:28.101284,14,65.84.58.10,https://www.apparentintelligence.com/search,GET,Opera/9.53.(Windows NT 4.0; iw-IL) Presto/2.9.176 Version/12.00,"Traceback (most recent call last):
  File ""/app/product-detail.py"", line 136, in <module>
    raise Exception('Item not available in stock')
Exception: Item not available in stock"
112,Failed to load product details,500,2023-11-03 00:35:53.101284,27,209.147.176.203,https://www.apparentintelligence.com/product-listing,GET,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.0),"Traceback (most recent call last):
  File ""/app/checkout.py"", line 328, in <module>
    raise Exception('User session expired')
Exception: User session expired"
113,Failed to add item to wishlist,500,2023-11-03 00:38:27.101284,80,73.5.169.240,https://www.apparentintelligence.com/wishlist,POST,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_6 rv:4.0; ne-NP) AppleWebKit/531.38.2 (KHTML, like Gecko) Version/5.0 Safari/531.38.2","Traceback (most recent call last):
  File ""/app/checkout.py"", line 286, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
114,Payment gateway timeout,504,2023-11-03 01:08:16.101284,30,59.81.145.253,https://www.apparentintelligence.com/checkout,PUT,Opera/8.37.(X11; Linux x86_64; sl-SI) Presto/2.9.168 Version/11.00,"Traceback (most recent call last):
  File ""/app/cart.py"", line 428, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
115,User authentication failed,401,2023-11-03 06:40:29.101284,142,132.44.147.152,https://www.apparentintelligence.com/account,GET,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/4.1),"Traceback (most recent call last):
  File ""/app/cart.py"", line 395, in <module>
    raise Exception('User session expired')
Exception: User session expired"
